md5,prop,value,book_id,title,opening,opening_prop,isbn,author,publisher,year,ratings,pages,genre,end,format,flag_ya,flag_children,address,approach,characterList,dialogue,metaphor,nounList,pov,question,settingCategorical,settingDescribed,settingSpecific,shift,simile,subject,tense,timePeriodCategorical,timePeriodSpecific
2279287B24FBECF4448B6C3DB57A1E33,normal,"Someone must have traduced Joseph K., for without having done anything wrong he was arrested one fine morning.",17690.the_trial,The Trial,"Someone must have traduced Joseph K., for without having done anything wrong he was arrested one fine morning.",normal,9780099428640,"Franz Kafka|Franz Kafka, Max Brod (Afterword), Willa Muir (Translator), Edwin Muir (Translator)",Vintage Classics,,234506,255,"fiction|mystery, thriller, crime|fantasy, paranormal|Classics|Fiction|Literature|Philosophy|German Literature|Novels|Dystopia|20th Century|Czech Literature|Literary Fiction",,epub,false,false,false,description,Joseph K,none,false,,third person,false,,false,,,false,person,past,,one fine morning
227E6877EAD087ECDB6CECDB6E40DFE3,subjective,"When they write my obituary. Tomorrow. Or the next day. It will say, LEO GURSKY IS SURVIVED BY AN APARTMENT FULL OF SHIT.",3867.the_history_of_love,The History of Love,"When they write my obituary. Tomorrow. Or the next day. It will say, LEO GURSKY IS SURVIVED BY AN APARTMENT FULL OF SHIT.",subjective,9780393328622,Nicole Krauss,Norton,,121146,255,"fiction|history, historical fiction, biography|romance|mystery, thriller, crime|Fiction|Historical Fiction|Romance|Contemporary|Novels|Literary Fiction|Book Club|Adult Fiction|Adult|Love",,epub,false,false,false,dialogue,Leo Gursky,dialogue with narration,false,,first person,false,,false,,time,false,other,future,,Tomorrow | the next day
229BBDA6958A3CB37CC91F093C4F5FBD,first_cut,"My name is India Opal Buloni, and last summer my daddy, the preacher, sent me to the store for a box of macaroni-and-cheese, some white rice, and two tomatoes and I came back with a dog.",357664.because_of_winn_dixie,Because of Winn-Dixie,"My name is India Opal Buloni, and last summer my daddy, the preacher, sent me to the store for a box of macaroni-and-cheese, some white rice, and two tomatoes and I came back with a dog.",first_cut,9780763616052,Kate DiCamillo|Kate DiCamillo (Goodreads Author),Candlewick Press (MA),,206478,182,"fiction|children|young-adult|history, historical fiction, biography|Fiction|Childrens|Realistic Fiction|Middle Grade|Young Adult|Animals|Classics|School|Dogs|Juvenile","And then Otis and Gloria and Stevie and Miss Franny and Dunlap and Amanda and Sweetie Pie and my daddy all started to sing a song. And I listened careful, so I could learn it right.",epub,true,true,false,action,India Opal Buloni,none,false,,first person,false,,false,,,false,I,past,summer,last summer
237B14F2F82AB359DD58E724E22D235E,first_cut,"It wasn’t a very likely place for disappearances, at least at first glance.",10964.outlander,"Outlander (Outlander, #1)","It wasn’t a very likely place for disappearances, at least at first glance.",first_cut,9780440242949,Diana Gabaldon|Diana Gabaldon (Goodreads Author),Dell Publishing Company,,874998,850,"fiction|history, historical fiction, biography|fantasy, paranormal|romance|Historical Fiction|Romance|Fantasy|Fiction|Time Travel|Historical|Historical Romance|Adult|Audiobook|Scotland|Science Fiction|Cultural",,epub,false,false,false,description,,none,false,,third person,false,,false,,,false,it,past,,
238DF545CABAD90FAB0EF9506F660899,first_cut,In my younger and more vulnerable years my father gave me some advice that I’ve been turning over in my mind ever since.,4671.the_great_gatsby,The Great Gatsby,In my younger and more vulnerable years my father gave me some advice that I’ve been turning over in my mind ever since.,first_cut,9780743273565,"F. Scott Fitzgerald|F. Scott Fitzgerald, Francis Scott Fitzgerald",Scribner,,3775504,200,"fiction|history, historical fiction, biography|romance|young-adult|Classics|Fiction|School|Literature|Historical Fiction|Romance|Novels|Read For School|High School|American","So we beat on, boats against the current, borne back ceaselessly into the past.",epub,true,false,false,description,,none,false,,first person,false,,false,,,false,I,past,,
23B57A5D5680FB9449427939FB1E0B04,first_cut,"When the White Noise went off, we were in the Garden, pulling weeds.",10576365-the-darkest-minds,"The Darkest Minds (The Darkest Minds, #1)","When the White Noise went off, we were in the Garden, pulling weeds.",first_cut,9781423157373,Alexandra Bracken|Alexandra Bracken (Goodreads Author),Disney Hyperion,,161929,488,"young-adult|fantasy, paranormal|fiction|romance|mystery, thriller, crime|Young Adult|Dystopia|Fantasy|Science Fiction|Romance|Paranormal|Fiction|Adventure|Supernatural|Young Adult Fantasy","I turned from the window, and I didn’t look back.",epub,true,false,false,action,,none,false,White Noise | Garden,first person,false,garden,false,Garden,,false,other,past,,
23C5AE690049DD36913CC49F9B2988D3,subjective,For eight years I dreamed of fire. Trees ignited as I passed them; oceans burned.,10032672-the-language-of-flowers,The Language of Flowers,For eight years I dreamed of fire. Trees ignited as I passed them; oceans burned.,subjective,9780345525543,Vanessa Diffenbaugh|Vanessa Diffenbaugh (Goodreads Author),Ballantine Books,,199905,323,"fiction|children|history, historical fiction, biography|romance|Fiction|Romance|Contemporary|Book Club|Adult Fiction|Adult|Chick Lit|Realistic Fiction|Audiobook|Novels|Womens Fiction",,epub,false,true,false,description,,none,true,,first person,false,,false,,time,false,I,past,,eight years
24805283938C02ACAC5BC1AAD4B5B83D,first_cut,When he woke in the woods in the dark and the cold of the night he’d reach out to touch the child sleeping beside him.,6288.the_road,The Road,When he woke in the woods in the dark and the cold of the night he’d reach out to touch the child sleeping beside him.,first_cut,9780307265432,Cormac McCarthy,Knopf,,716197,241,"fiction|fantasy, paranormal|mystery, thriller, crime|Fiction|Science Fiction|Dystopia|Post Apocalyptic|Classics|Horror|Literature|Novels|Apocalyptic|Contemporary",In the deep glens where they lived all things were older than man and they hummed of mystery.,epub,true,false,false,description,,none,false,,third person,false,forest,true,woods,time,false,he/she,past,night,night
2511EB312778B3AB952B4629A3DB4547,first_cut,"There was once a boy named Milo who didn’t know what to do with himself—not just sometimes, but always.",378.the_phantom_tollbooth,The Phantom Tollbooth,"There was once a boy named Milo who didn’t know what to do with himself—not just sometimes, but always.",first_cut,9780394820378,"Norton Juster|Norton Juster, Jules Feiffer (Illustrator)",Random House Bullseye Books,,242124,256,"fantasy, paranormal|fiction|children|young-adult|Fantasy|Fiction|Childrens|Classics|Young Adult|Middle Grade|Adventure|Humor|Science Fiction Fantasy|Juvenile","“Well, I would like to make another trip,” he said, jumping to his feet; “but I really don’t know when I’ll have the time. There’s just so much to do right here.”",epub,true,true,false,description,Milo,none,false,,third person,false,,false,,,false,person,past,,
2521353466A24211CD2EE99F7BAE5273,first_cut,"Now that I’ve found the way to fly, which direction should I go into the night?",7735333-matched,"Matched (Matched, #1)","Now that I’ve found the way to fly, which direction should I go into the night?",first_cut,9780525423645,Ally Condie|Ally Condie (Goodreads Author),Dutton Books for Young Readers,,653393,369,"young-adult|romance|fiction|fantasy, paranormal|Young Adult|Dystopia|Romance|Science Fiction|Fiction|Fantasy|Teen|Audiobook|Futuristic|Post Apocalyptic","I had to burn that part of his story, too, but I held the heat of that <i>I love you</i> close, like red, like a new beginning.",epub,true,false,false,action,,none,false,,first person,true,,false,,,false,I,present,,
25348BFB74607E6707279879F3C6D33B,first_cut,We slept in what had once been the gymnasium.,38447.the_handmaid_s_tale,The Handmaid's Tale,We slept in what had once been the gymnasium.,first_cut,9780385490818,Margaret Atwood|Margaret Atwood (Goodreads Author),Anchor Books,,1459245,331,"fiction|fantasy, paranormal|history, historical fiction, biography|Fiction|Classics|Dystopia|Science Fiction|Feminism|Fantasy|Adult|Audiobook|Literature|Novels",,epub,false,false,false,description,,none,false,,first person,false,building,true,gymnasium,,false,other,past,,
25C02DCFAC14C410761A95617BC91D38,first_cut,"Crowding into homeroom with the other eighth graders, Kendra found her way to her desk.",784911.rise_of_the_evening_star,Rise of the Evening Star,"Crowding into homeroom with the other eighth graders, Kendra found her way to her desk.",first_cut,9781590387429,Brandon Mull,Shadow Mountain,,111316,456,Fantasy|Young Adult|Fiction|Middle Grade|Adventure|Magic|Childrens|Juvenile|Young Adult Fantasy|Science Fiction Fantasy,,epub,true,true,false,action,Kendra,none,false,,third person,false,school,false,homeroom | desk,,false,he/she,past,,
25C4E236149ED47C274AB3DCEA663F61,normal,"At 06:27 hours on January 1, 1975, Alfred Archibald Jones was dressed in corduroy and sat in a fume-filled Cavalier Musketeer Estate facedown on the steering wheel, hoping the judgment would not be too heavy upon him.",3711.white_teeth,White Teeth,"At 06:27 hours on January 1, 1975, Alfred Archibald Jones was dressed in corduroy and sat in a fume-filled Cavalier Musketeer Estate facedown on the steering wheel, hoping the judgment would not be too heavy upon him.",normal,9780375703867,Zadie Smith,,,124344,448,"fiction|history, historical fiction, biography|Fiction|Contemporary|Novels|Literary Fiction|British Literature|Literature|Adult Fiction|Historical Fiction|Classics|Adult",Go on my son!,epub,false,false,false,description,Alfred Archibald Jones,none,false,Cavalier Musketeer Estate,third person,false,vehicle,true,Cavalier Musketeer Estate,,false,he/she,past,mid-20th century,"January 1, 1975 | 06:27 hours"
260FE2FE2AA56B8404EE14B529365F61,first_cut,"May in Ayemenem is a hot, brooding month.",9777.the_god_of_small_things,The God of Small Things,"May in Ayemenem is a hot, brooding month.",first_cut,9780679457312,"Arundhati Roy|Arundhati Roy (Goodreads Author), Claude Demanuelli (Translator), Barbara Auer (Narrator), Diana Quick (Reading), Luana Stoica (trad.), Donada Peters (Narrator), Josep Julià Ballbé (Translator)",Random House,,244242,340,"fiction|history, historical fiction, biography|romance|Fiction|India|Historical Fiction|Contemporary|Novels|Indian Literature|Literary Fiction|Literature|Classics|Asia",Tomorrow.,epub,false,false,false,description,,none,false,Ayemenem,unclear,false,,true,Ayemenem,,false,it,present,month,May
261FC7FB1C371B8566F7546745C18113,first_cut,In the late summer of that year we lived in a house in a village that looked across the river and the plain to the mountains.,10799.a_farewell_to_arms,A Farewell to Arms,In the late summer of that year we lived in a house in a village that looked across the river and the plain to the mountains.,first_cut,9780099910107,"Ernest Hemingway|Ernest Hemingway,Ù†Ø¬Ù Ø¯Ø±ÛŒØ§Ø¨Ù†Ø¯Ø±ÛŒ",Arrow Books,,273675,293,"fiction|history, historical fiction, biography|romance|Classics|Fiction|Historical Fiction|War|Literature|Novels|American|Romance|Classic Literature|School|Historical|Academic",But after I had got them out and shut the door and turned off the light it wasn’t any good.,epub,false,false,false,description,,none,false,,first person,false,village | river | plain | mountains,true,,,false,other,past,summer,
266D1F07C41862C6D3553418466A2C83,first_cut,"By the time you read this, I hope to be dead.",14866.nineteen_minutes,Nineteen Minutes,"By the time you read this, I hope to be dead.",first_cut,9780743496728,Jodi Picoult|Jodi Picoult (Goodreads Author),Atria Books,,312260,440,"fiction|young-adult|mystery, thriller, crime|romance|Fiction|Contemporary|Chick Lit|Adult|Adult Fiction|Drama|Young Adult|Realistic Fiction|Mystery|Crime|Womens Fiction","“That,” she says, “was never here before.”",epub,true,false,true,description,,none,false,,first person,false,,false,,time,false,I,future,,
2679EFEE74B7DD2D53FF66BE6DDC435E,first_cut,Would you consider yourself stressed?,33722.the_undomestic_goddess,The Undomestic Goddess,Would you consider yourself stressed?,first_cut,9780385338691,Sophie Kinsella|Sophie Kinsella (Goodreads Author),Dial Press Trade Paperback,,258674,404,romance|fiction|young-adult|Chick Lit|Romance|Fiction|Contemporary|Humor|Adult|Contemporary Romance|Adult Fiction|Audiobook|Comedy,"“There’s no rush,” I say at last, and reach up to kiss him again.",epub,true,false,true,description,,none,false,,second person,true,,false,,,false,you,present,,
